holiday,temp,rain_1h,snow_1h,Year,Month,Day,Hour,weather_main,weather_description,traffic_volume,Rush_Hour,Rain_Flag,Snow_Flag,Temp_Category
7,251.56,0.0,0.0,2013,1,25,2,1,19,283,0,0,0,Cold
7,251.45,0.0,0.0,2013,1,25,4,1,19,683,0,0,0,Cold
7,251.32,0.0,0.0,2013,1,25,5,1,19,2384,0,0,0,Cold
7,251.56,0.0,0.0,2013,1,25,6,1,19,5269,0,0,0,Cold
7,251.8,0.0,0.0,2013,1,25,7,1,19,6593,1,0,0,Cold
7,252.44,0.0,0.0,2013,1,25,8,1,19,5829,1,0,0,Cold
7,254.65,0.0,0.0,2013,1,25,10,1,19,4463,0,0,0,Cold
7,255.65,0.0,0.0,2013,1,25,11,1,19,4911,0,0,0,Cold
7,257.86,0.0,0.0,2013,1,25,13,1,19,5206,0,0,0,Cold
7,258.52,0.0,0.0,2013,1,25,14,1,19,5546,0,0,0,Cold
7,259.97,0.0,0.0,2013,1,25,16,1,19,6456,1,0,0,Cold
7,260.22,0.0,0.0,2013,1,25,17,1,2,6142,1,0,0,Cold
7,260.46,0.0,0.0,2013,1,25,19,1,19,3633,1,0,0,Cold
7,260.64,0.0,0.0,2013,1,25,20,1,19,3033,0,0,0,Cold
7,261.56,0.0,0.0,2013,1,25,22,1,19,2439,0,0,0,Cold
7,262.18,0.0,0.0,2013,1,25,23,1,19,1690,0,0,0,Cold
7,262.69,0.0,0.0,2013,1,26,1,8,10,669,0,0,0,Cold
7,262.98,0.0,0.0,2013,1,26,2,5,17,584,0,0,0,Cold
7,263.79,0.0,0.0,2013,1,26,4,1,19,385,0,0,0,Cold
7,264.15,0.0,0.0,2013,1,26,5,1,19,658,0,0,0,Cold
7,264.79,0.0,0.0,2013,1,26,7,8,10,2052,1,0,0,Cold
7,264.85,0.0,0.0,2013,1,26,8,8,10,2755,1,0,0,Cold
7,265.05,0.0,0.0,2013,1,26,10,8,10,3991,0,0,0,Cold
7,264.25,0.0,0.0,2013,1,26,12,1,24,4947,0,0,0,Cold
7,257.14,0.0,0.0,2013,1,27,1,0,27,937,0,0,0,Cold
7,256.96,0.0,0.0,2013,1,27,2,1,24,686,0,0,0,Cold
7,256.12,0.0,0.0,2013,1,27,5,1,4,462,0,0,0,Cold
7,255.95,0.0,0.0,2013,1,27,7,1,24,1153,1,0,0,Cold
7,256.34,0.0,0.0,2013,1,27,8,1,2,1839,1,0,0,Cold
7,260.21,0.0,0.0,2013,1,27,10,1,2,3245,0,0,0,Cold
7,262.2,0.0,0.0,2013,1,27,11,1,19,3616,0,0,0,Cold
7,265.54,0.0,0.0,2013,1,27,13,1,2,3813,0,0,0,Cold
7,266.54,0.0,0.0,2013,1,27,14,1,2,3124,0,0,0,Cold
7,267.41,0.0,0.0,2013,1,27,16,1,19,2529,1,0,0,Cold
7,267.41,0.0,0.0,2013,1,27,17,1,19,2347,1,0,0,Cold
7,267.71,0.0,0.0,2013,1,27,19,1,19,1596,1,0,0,Cold
7,267.98,0.0,0.0,2013,1,27,20,1,19,1408,0,0,0,Cold
7,268.25,0.0,0.0,2013,1,27,22,1,19,1030,0,0,0,Cold
7,268.26,0.0,0.0,2013,1,27,23,1,19,692,0,0,0,Cold
7,268.32,0.0,0.0,2013,1,28,0,1,2,383,0,0,0,Cold
7,268.49,0.0,0.0,2013,1,28,1,1,19,273,0,0,0,Cold
7,268.6,0.0,0.0,2013,1,28,2,1,24,261,0,0,0,Cold
7,268.53,0.0,0.0,2013,1,28,3,1,4,334,0,0,0,Cold
7,269.6,0.0,0.0,2013,1,28,5,1,19,2474,0,0,0,Cold
7,269.94,0.0,0.0,2013,1,28,6,1,19,5198,0,0,0,Cold
7,271.13,0.0,0.0,2013,1,28,8,1,19,5565,1,0,0,Cold
7,272.07,0.0,0.0,2013,1,28,9,1,19,4410,1,0,0,Cold
7,273.13,0.0,0.0,2013,1,28,11,1,19,4033,0,0,0,Cold
7,273.37,0.0,0.0,2013,1,28,12,6,13,4368,0,0,0,Cold
7,272.85,0.0,0.0,2013,1,28,14,5,17,4799,0,0,0,Cold
7,272.85,0.0,0.0,2013,1,28,14,8,10,4799,0,0,0,Cold
7,272.85,0.0,0.0,2013,1,28,14,8,30,4799,0,0,0,Cold
7,272.71,0.0,0.0,2013,1,28,17,8,10,5708,1,0,0,Cold
7,272.71,0.0,0.0,2013,1,28,17,5,17,5708,1,0,0,Cold
7,272.55,0.0,0.0,2013,1,28,20,8,10,2460,0,0,0,Cold
7,272.55,0.0,0.0,2013,1,28,20,5,17,2460,0,0,0,Cold
7,272.55,0.0,0.0,2013,1,28,20,6,13,2460,0,0,0,Cold
7,272.37,0.0,0.0,2013,1,29,0,1,19,434,0,0,0,Cold
7,273.05,0.0,0.0,2013,1,30,1,5,17,370,0,0,0,Cold
7,273.15,0.0,0.0,2013,1,30,2,5,17,243,0,0,0,Cold
7,272.59,0.0,0.0,2013,1,30,3,1,19,340,0,0,0,Cold
7,272.94,0.0,0.0,2013,1,30,5,5,17,2608,0,0,0,Cold
7,272.94,0.0,0.0,2013,1,30,5,8,10,2608,0,0,0,Cold
7,272.94,0.0,0.0,2013,1,30,6,5,17,5646,0,0,0,Cold
7,272.94,0.0,0.0,2013,1,30,7,5,17,6945,1,0,0,Cold
7,273.04,0.0,0.0,2013,1,30,8,5,17,6060,1,0,0,Cold
7,273.56,0.0,0.0,2013,1,30,9,5,17,5100,1,0,0,Cold
7,273.82,0.0,0.0,2013,1,30,10,1,19,4389,0,0,0,Cold
7,274.12,0.0,0.0,2013,1,30,11,1,19,4462,0,0,0,Cold
7,274.48,0.0,0.0,2013,1,30,12,1,19,4739,0,0,0,Cold
7,274.8,0.0,0.0,2013,1,30,13,1,19,4683,0,0,0,Cold
7,274.74,0.0,0.0,2013,1,30,14,1,19,5061,0,0,0,Cold
7,274.69,0.0,0.0,2013,1,30,15,1,19,5693,0,0,0,Cold
7,273.98,0.0,0.0,2013,1,30,16,1,19,6617,1,0,0,Cold
7,273.58,0.0,0.0,2013,1,30,17,1,19,6139,1,0,0,Cold
7,273.02,0.0,0.0,2013,1,30,18,1,19,4679,1,0,0,Cold
7,272.24,0.0,0.0,2013,1,30,19,1,19,3121,1,0,0,Cold
7,271.42,0.0,0.0,2013,1,30,20,1,19,2686,0,0,0,Cold
7,271.22,0.0,0.0,2013,1,30,21,1,19,2734,0,0,0,Cold
7,271.12,0.0,0.0,2013,1,30,22,1,19,3839,0,0,0,Cold
7,270.76,0.0,0.0,2013,1,30,23,1,19,1242,0,0,0,Cold
7,270.15,0.0,0.0,2013,1,31,0,1,19,605,0,0,0,Cold
7,269.49,0.0,0.0,2013,1,31,1,1,19,389,0,0,0,Cold
7,268.82,0.0,0.0,2013,1,31,2,1,19,261,0,0,0,Cold
7,268.49,0.0,0.0,2013,1,31,3,8,10,337,0,0,0,Cold
7,268.58,0.0,0.0,2013,1,31,4,1,4,747,0,0,0,Cold
7,268.66,0.0,0.0,2013,1,31,5,1,2,2533,0,0,0,Cold
7,267.15,0.0,0.0,2013,1,31,6,1,19,5348,0,0,0,Cold
7,260.0,0.0,0.0,2013,1,31,8,1,19,5330,1,0,0,Cold
7,260.59,0.0,0.0,2013,1,31,9,1,19,5410,1,0,0,Cold
7,260.59,0.0,0.0,2013,1,31,10,1,19,4403,0,0,0,Cold
7,260.59,0.0,0.0,2013,1,31,11,1,19,4543,0,0,0,Cold
7,261.53,0.0,0.0,2013,1,31,13,1,19,4962,0,0,0,Cold
7,261.53,0.0,0.0,2013,1,31,14,1,19,5303,0,0,0,Cold
7,258.75,0.0,0.0,2013,1,31,15,1,19,5679,0,0,0,Cold
7,258.75,0.0,0.0,2013,1,31,16,1,19,6485,1,0,0,Cold
7,258.75,0.0,0.0,2013,1,31,17,1,19,6312,1,0,0,Cold
7,254.84,0.0,0.0,2013,1,31,18,1,19,4334,1,0,0,Cold
7,254.84,0.0,0.0,2013,1,31,19,1,19,3059,1,0,0,Cold
7,254.84,0.0,0.0,2013,1,31,20,1,19,2787,0,0,0,Cold
7,253.77,0.0,0.0,2013,1,31,21,1,19,2545,0,0,0,Cold
7,253.77,0.0,0.0,2013,1,31,22,1,19,2040,0,0,0,Cold
7,253.77,0.0,0.0,2013,1,31,23,1,19,1130,0,0,0,Cold
7,252.77,0.0,0.0,2013,2,1,0,1,19,627,0,0,0,Cold
7,252.77,0.0,0.0,2013,2,1,1,1,19,378,0,0,0,Cold
7,252.77,0.0,0.0,2013,2,1,2,1,19,291,0,0,0,Cold
7,250.91,0.0,0.0,2013,2,1,3,1,19,347,0,0,0,Cold
7,250.91,0.0,0.0,2013,2,1,4,1,19,638,0,0,0,Cold
7,250.91,0.0,0.0,2013,2,1,5,1,19,2337,0,0,0,Cold
7,249.91,0.0,0.0,2013,2,1,6,1,19,5110,0,0,0,Cold
7,249.91,0.0,0.0,2013,2,1,7,1,19,6681,1,0,0,Cold
7,249.91,0.0,0.0,2013,2,1,8,1,19,5948,1,0,0,Cold
7,252.13,0.0,0.0,2013,2,1,9,1,19,4996,1,0,0,Cold
7,252.13,0.0,0.0,2013,2,1,10,1,19,4461,0,0,0,Cold
7,252.13,0.0,0.0,2013,2,1,11,1,19,4929,0,0,0,Cold
7,253.33,0.0,0.0,2013,2,1,12,1,19,5246,0,0,0,Cold
7,253.33,0.0,0.0,2013,2,1,13,1,19,5201,0,0,0,Cold
7,253.33,0.0,0.0,2013,2,1,14,1,19,5518,0,0,0,Cold
7,251.77,0.0,0.0,2013,2,1,15,1,2,6037,0,0,0,Cold
7,251.77,0.0,0.0,2013,2,1,16,1,2,5971,1,0,0,Cold
7,251.77,0.0,0.0,2013,2,1,17,1,2,4909,1,0,0,Cold
7,250.24,0.0,0.0,2013,2,1,18,1,2,4053,1,0,0,Cold
7,250.24,0.0,0.0,2013,2,1,19,1,2,2945,1,0,0,Cold
7,250.24,0.0,0.0,2013,2,1,20,1,2,2547,0,0,0,Cold
7,249.69,0.0,0.0,2013,2,1,21,1,2,2396,0,0,0,Cold
7,249.69,0.0,0.0,2013,2,1,22,1,2,2320,0,0,0,Cold
7,251.23,0.0,0.0,2013,2,1,23,1,2,1517,0,0,0,Cold
7,250.14,0.0,0.0,2013,2,2,0,1,19,945,0,0,0,Cold
7,250.14,0.0,0.0,2013,2,2,1,1,19,580,0,0,0,Cold
7,246.04,0.0,0.0,2013,2,2,2,1,4,472,0,0,0,Cold
7,244.82,0.0,0.0,2013,2,2,3,1,4,354,0,0,0,Cold
7,244.82,0.0,0.0,2013,2,2,4,1,4,417,0,0,0,Cold
7,244.82,0.0,0.0,2013,2,2,5,1,4,678,0,0,0,Cold
7,245.7,0.0,0.0,2013,2,2,6,0,27,1198,0,0,0,Cold
7,245.7,0.0,0.0,2013,2,2,7,0,27,1909,1,0,0,Cold
7,245.7,0.0,0.0,2013,2,2,8,0,27,2689,1,0,0,Cold
7,250.41,0.0,0.0,2013,2,2,9,0,27,3438,1,0,0,Cold
7,250.41,0.0,0.0,2013,2,2,10,0,27,3885,0,0,0,Cold
7,250.41,0.0,0.0,2013,2,2,11,0,27,4420,0,0,0,Cold
7,254.46,0.0,0.0,2013,2,2,12,1,2,4907,0,0,0,Cold
7,254.46,0.0,0.0,2013,2,2,13,1,2,4901,0,0,0,Cold
7,254.46,0.0,0.0,2013,2,2,14,1,2,4684,0,0,0,Cold
7,255.98,0.0,0.0,2013,2,2,15,1,2,4760,0,0,0,Cold
7,255.98,0.0,0.0,2013,2,2,16,1,2,4763,1,0,0,Cold
7,255.98,0.0,0.0,2013,2,2,17,1,2,4471,1,0,0,Cold
7,256.67,0.0,0.0,2013,2,2,18,1,19,4113,1,0,0,Cold
7,256.67,0.0,0.0,2013,2,2,19,1,19,3440,1,0,0,Cold
7,256.67,0.0,0.0,2013,2,2,20,1,19,2768,0,0,0,Cold
7,256.44,0.0,0.0,2013,2,2,21,1,19,2390,0,0,0,Cold
7,256.44,0.0,0.0,2013,2,2,22,1,19,2752,0,0,0,Cold
7,256.44,0.0,0.0,2013,2,2,23,1,19,2258,0,0,0,Cold
7,254.44,0.0,0.0,2013,2,3,0,1,19,1103,0,0,0,Cold
7,254.44,0.0,0.0,2013,2,3,1,1,19,730,0,0,0,Cold
7,252.74,0.0,0.0,2013,2,3,2,1,19,579,0,0,0,Cold
7,249.51,0.0,0.0,2013,2,3,3,1,19,338,0,0,0,Cold
7,249.51,0.0,0.0,2013,2,3,4,1,19,255,0,0,0,Cold
7,249.51,0.0,0.0,2013,2,3,5,1,19,425,0,0,0,Cold
7,249.75,0.0,0.0,2013,2,3,6,1,24,720,0,0,0,Cold
7,250.33,0.0,0.0,2013,2,3,7,1,2,1080,1,0,0,Cold
7,250.33,0.0,0.0,2013,2,3,8,1,2,1630,1,0,0,Cold
7,254.67,0.0,0.0,2013,2,3,9,1,2,2428,1,0,0,Cold
7,254.67,0.0,0.0,2013,2,3,10,1,2,3230,0,0,0,Cold
7,254.67,0.0,0.0,2013,2,3,11,1,2,3555,0,0,0,Cold
7,257.31,0.0,0.0,2013,2,3,12,1,19,3676,0,0,0,Cold
7,258.59,0.0,0.0,2013,2,3,13,1,19,4072,0,0,0,Cold
7,258.59,0.0,0.0,2013,2,3,14,1,19,4178,0,0,0,Cold
7,257.01,0.0,0.0,2013,2,3,15,1,19,4148,0,0,0,Cold
7,257.01,0.0,0.0,2013,2,3,16,1,19,4665,1,0,0,Cold
7,257.01,0.0,0.0,2013,2,3,17,1,19,3536,1,0,0,Cold
7,271.15,0.0,0.0,2013,2,3,18,8,10,2196,1,0,0,Cold
7,258.9,0.0,0.0,2013,2,3,20,1,19,1656,0,0,0,Cold
7,258.4,0.0,0.0,2013,2,3,21,1,19,1566,0,0,0,Cold
7,258.4,0.0,0.0,2013,2,3,22,1,19,2658,0,0,0,Cold
7,258.4,0.0,0.0,2013,2,3,23,1,19,1068,0,0,0,Cold
7,257.16,0.0,0.0,2013,2,4,0,1,2,522,0,0,0,Cold
7,257.16,0.0,0.0,2013,2,4,1,1,2,285,0,0,0,Cold
7,255.52,0.0,0.0,2013,2,4,2,1,2,265,0,0,0,Cold
7,253.88,0.0,0.0,2013,2,4,3,1,24,352,0,0,0,Cold
7,253.88,0.0,0.0,2013,2,4,4,1,24,742,0,0,0,Cold
7,253.88,0.0,0.0,2013,2,4,5,1,24,2327,0,0,0,Cold
7,254.15,0.0,0.0,2013,2,4,6,0,27,4897,0,0,0,Cold
7,254.15,0.0,0.0,2013,2,4,7,0,27,5884,1,0,0,Cold
7,254.33,0.0,0.0,2013,2,4,8,0,27,4790,1,0,0,Cold
7,258.34,0.0,0.0,2013,2,4,9,0,27,5463,1,0,0,Cold
7,258.34,0.0,0.0,2013,2,4,10,0,27,4141,0,0,0,Cold
7,258.34,0.0,0.0,2013,2,4,11,0,27,4195,0,0,0,Cold
7,260.55,0.0,0.0,2013,2,4,12,1,24,4506,0,0,0,Cold
7,261.93,0.0,0.0,2013,2,4,13,1,2,4416,0,0,0,Cold
7,261.93,0.0,0.0,2013,2,4,14,1,2,4882,0,0,0,Cold
7,261.23,0.0,0.0,2013,2,4,15,1,19,5430,0,0,0,Cold
7,261.23,0.0,0.0,2013,2,4,16,1,19,6316,1,0,0,Cold
7,261.23,0.0,0.0,2013,2,4,17,1,19,6067,1,0,0,Cold
7,260.74,0.0,0.0,2013,2,4,18,1,19,4454,1,0,0,Cold
7,260.74,0.0,0.0,2013,2,4,19,1,19,2912,1,0,0,Cold
7,260.74,0.0,0.0,2013,2,4,20,1,19,2519,0,0,0,Cold
7,259.93,0.0,0.0,2013,2,4,21,1,19,2083,0,0,0,Cold
7,259.93,0.0,0.0,2013,2,4,22,1,19,1396,0,0,0,Cold
7,259.93,0.0,0.0,2013,2,4,23,1,19,909,0,0,0,Cold
7,258.13,0.0,0.0,2013,2,5,1,1,19,326,0,0,0,Cold
7,259.24,0.0,0.0,2013,2,5,2,1,19,243,0,0,0,Cold
7,255.78,0.0,0.0,2013,2,5,3,1,2,326,0,0,0,Cold
7,255.78,0.0,0.0,2013,2,5,4,1,2,747,0,0,0,Cold
7,255.78,0.0,0.0,2013,2,5,5,1,2,2336,0,0,0,Cold
7,255.35,0.0,0.0,2013,2,5,6,0,27,4591,0,0,0,Cold
7,254.16,0.0,0.0,2013,2,5,7,0,27,5100,1,0,0,Cold
7,254.16,0.0,0.0,2013,2,5,8,0,27,5523,1,0,0,Cold
7,257.88,0.0,0.0,2013,2,5,9,0,27,5376,1,0,0,Cold
7,257.88,0.0,0.0,2013,2,5,10,0,27,4364,0,0,0,Cold
7,257.88,0.0,0.0,2013,2,5,11,0,27,4435,0,0,0,Cold
7,260.03,0.0,0.0,2013,2,5,12,1,24,4680,0,0,0,Cold
7,261.27,0.0,0.0,2013,2,5,13,1,24,4811,0,0,0,Cold
7,261.27,0.0,0.0,2013,2,5,14,1,24,5064,0,0,0,Cold
7,259.72,0.0,0.0,2013,2,5,16,1,2,6242,1,0,0,Cold
7,259.72,0.0,0.0,2013,2,5,17,1,2,6235,1,0,0,Cold
7,261.72,0.0,0.0,2013,2,5,18,1,2,4721,1,0,0,Cold
7,261.72,0.0,0.0,2013,2,5,19,1,2,3200,1,0,0,Cold
7,261.72,0.0,0.0,2013,2,5,20,1,2,2846,0,0,0,Cold
7,262.97,0.0,0.0,2013,2,5,21,1,19,2372,0,0,0,Cold
7,262.97,0.0,0.0,2013,2,5,22,1,19,1475,0,0,0,Cold
7,262.97,0.0,0.0,2013,2,5,23,1,19,1013,0,0,0,Cold
7,263.19,0.0,0.0,2013,2,6,0,1,19,526,0,0,0,Cold
7,266.48,0.0,0.0,2013,2,6,1,1,19,294,0,0,0,Cold
7,267.12,0.0,0.0,2013,2,6,2,1,19,271,0,0,0,Cold
7,267.12,0.0,0.0,2013,2,6,3,1,2,315,0,0,0,Cold
7,268.0,0.0,0.0,2013,2,6,4,8,10,774,0,0,0,Cold
7,268.06,0.0,0.0,2013,2,6,5,8,10,2605,0,0,0,Cold
7,268.06,0.0,0.0,2013,2,6,5,5,17,2605,0,0,0,Cold
7,269.01,0.0,0.0,2013,2,6,7,5,17,6454,1,0,0,Cold
7,269.97,0.0,0.0,2013,2,6,8,5,17,6531,1,0,0,Cold
7,270.55,0.0,0.0,2013,2,6,10,1,19,4039,0,0,0,Cold
7,270.54,0.0,0.0,2013,2,6,11,1,19,4034,0,0,0,Cold
7,270.52,0.0,0.0,2013,2,6,13,1,2,4544,0,0,0,Cold
7,270.38,0.0,0.0,2013,2,6,14,1,2,4995,0,0,0,Cold
7,269.82,0.0,0.0,2013,2,6,15,1,24,5597,0,0,0,Cold
7,269.34,0.0,0.0,2013,2,6,16,1,4,6393,1,0,0,Cold
7,267.73,0.0,0.0,2013,2,6,17,0,27,6087,1,0,0,Cold
7,266.15,0.0,0.0,2013,2,6,19,0,27,3281,1,0,0,Cold
7,261.02,0.0,0.0,2013,2,6,22,1,19,1768,0,0,0,Cold
7,261.02,0.0,0.0,2013,2,6,23,1,19,3022,0,0,0,Cold
7,259.1,0.0,0.0,2013,2,7,1,1,24,384,0,0,0,Cold
7,259.1,0.0,0.0,2013,2,7,2,1,24,372,0,0,0,Cold
7,257.92,0.0,0.0,2013,2,7,4,1,24,761,0,0,0,Cold
7,257.92,0.0,0.0,2013,2,7,5,1,24,2546,0,0,0,Cold
7,263.02,0.0,0.0,2013,2,7,7,1,19,6274,1,0,0,Cold
7,263.02,0.0,0.0,2013,2,7,8,1,19,6076,1,0,0,Cold
7,266.41,0.0,0.0,2013,2,7,10,1,19,4444,0,0,0,Cold
7,266.41,0.0,0.0,2013,2,7,11,1,19,4829,0,0,0,Cold
7,267.53,0.0,0.0,2013,2,7,13,4,7,4995,0,0,0,Cold
7,268.4,0.0,0.0,2013,2,7,14,4,7,5323,0,0,0,Cold
7,268.68,0.0,0.0,2013,2,7,16,4,7,6497,1,0,0,Cold
7,268.17,0.0,0.0,2013,2,7,17,4,7,6050,1,0,0,Cold
7,268.03,0.0,0.0,2013,2,7,18,1,19,4432,1,0,0,Cold
7,268.17,0.0,0.0,2013,2,7,19,0,27,3282,1,0,0,Cold
7,268.08,0.0,0.0,2013,2,7,20,4,7,3019,0,0,0,Cold
7,268.4,0.0,0.0,2013,2,7,21,4,7,3924,0,0,0,Cold
7,268.37,0.0,0.0,2013,2,7,22,4,7,3310,0,0,0,Cold
7,268.63,0.0,0.0,2013,2,7,23,4,7,1296,0,0,0,Cold
7,268.52,0.0,0.0,2013,2,8,1,5,17,414,0,0,0,Cold
7,268.52,0.0,0.0,2013,2,8,1,4,7,414,0,0,0,Cold
7,268.91,0.0,0.0,2013,2,8,2,5,17,324,0,0,0,Cold
7,268.91,0.0,0.0,2013,2,8,2,4,7,324,0,0,0,Cold
7,268.96,0.0,0.0,2013,2,8,3,5,17,339,0,0,0,Cold
7,268.96,0.0,0.0,2013,2,8,3,4,7,339,0,0,0,Cold
7,268.87,0.0,0.0,2013,2,8,4,5,17,735,0,0,0,Cold
7,268.87,0.0,0.0,2013,2,8,4,4,7,735,0,0,0,Cold
7,268.73,0.0,0.0,2013,2,8,5,5,17,2391,0,0,0,Cold
7,268.73,0.0,0.0,2013,2,8,5,4,7,2391,0,0,0,Cold
7,268.53,0.0,0.0,2013,2,8,7,5,17,6710,1,0,0,Cold
7,268.63,0.0,0.0,2013,2,8,8,5,17,5940,1,0,0,Cold
7,268.83,0.0,0.0,2013,2,8,9,5,17,5044,1,0,0,Cold
7,268.73,0.0,0.0,2013,2,8,10,5,17,4638,0,0,0,Cold
7,269.34,0.0,0.0,2013,2,8,11,4,7,4974,0,0,0,Cold
7,269.34,0.0,0.0,2013,2,8,11,5,17,4974,0,0,0,Cold
7,269.68,0.0,0.0,2013,2,8,13,5,17,5312,0,0,0,Cold
7,269.68,0.0,0.0,2013,2,8,13,4,7,5312,0,0,0,Cold
7,269.82,0.0,0.0,2013,2,8,14,4,7,5642,0,0,0,Cold
7,269.82,0.0,0.0,2013,2,8,14,5,17,5642,0,0,0,Cold
7,270.16,0.0,0.0,2013,2,8,15,1,19,5858,0,0,0,Cold
7,270.25,0.0,0.0,2013,2,8,16,1,19,6579,1,0,0,Cold
7,270.34,0.0,0.0,2013,2,8,17,1,19,6095,1,0,0,Cold
7,270.21,0.0,0.0,2013,2,8,18,1,19,4831,1,0,0,Cold
7,270.02,0.0,0.0,2013,2,8,19,1,19,3621,1,0,0,Cold
7,269.89,0.0,0.0,2013,2,8,20,1,19,2931,0,0,0,Cold
7,269.47,0.0,0.0,2013,2,8,21,1,19,2861,0,0,0,Cold
7,269.59,0.0,0.0,2013,2,8,22,1,19,3112,0,0,0,Cold
7,269.19,0.0,0.0,2013,2,8,23,1,19,1856,0,0,0,Cold
7,268.93,0.0,0.0,2013,2,9,1,1,19,721,0,0,0,Cold
7,269.11,0.0,0.0,2013,2,9,2,1,19,525,0,0,0,Cold
7,268.49,0.0,0.0,2013,2,9,4,1,19,426,0,0,0,Cold
7,267.43,0.0,0.0,2013,2,9,5,1,19,730,0,0,0,Cold
7,266.74,0.0,0.0,2013,2,9,7,1,4,1946,1,0,0,Cold
7,267.34,0.0,0.0,2013,2,9,8,4,7,3001,1,0,0,Cold
7,267.8,0.0,0.0,2013,2,9,10,1,4,4170,0,0,0,Cold
7,268.37,0.0,0.0,2013,2,9,11,0,27,4383,0,0,0,Cold
7,269.27,0.0,0.0,2013,2,9,13,0,27,4799,0,0,0,Cold
7,269.57,0.0,0.0,2013,2,9,14,0,27,4710,0,0,0,Cold
7,269.21,0.0,0.0,2013,2,9,15,0,27,4621,0,0,0,Cold
7,269.13,0.0,0.0,2013,2,9,16,0,27,4880,1,0,0,Cold
7,268.41,0.0,0.0,2013,2,9,17,0,27,4374,1,0,0,Cold
7,267.65,0.0,0.0,2013,2,9,18,1,24,3972,1,0,0,Cold
7,267.23,0.0,0.0,2013,2,9,19,1,24,3334,1,0,0,Cold
7,267.49,0.0,0.0,2013,2,9,20,1,2,2768,0,0,0,Cold
7,268.22,0.0,0.0,2013,2,9,21,1,19,3169,0,0,0,Cold
7,268.03,0.0,0.0,2013,2,9,22,1,19,4198,0,0,0,Cold
7,268.88,0.0,0.0,2013,2,9,23,1,19,1997,0,0,0,Cold
7,269.24,0.0,0.0,2013,2,10,0,1,19,1230,0,0,0,Cold
7,269.41,0.0,0.0,2013,2,10,1,1,19,721,0,0,0,Cold
7,269.19,0.0,0.0,2013,2,10,2,1,19,605,0,0,0,Cold
7,269.64,0.0,0.0,2013,2,10,3,1,19,348,0,0,0,Cold
7,269.65,0.0,0.0,2013,2,10,4,1,19,299,0,0,0,Cold
7,269.74,0.0,0.0,2013,2,10,5,1,19,456,0,0,0,Cold
7,269.93,0.0,0.0,2013,2,10,7,4,7,901,1,0,0,Cold
7,270.21,0.0,0.0,2013,2,10,8,4,7,1426,1,0,0,Cold
7,270.21,0.0,0.0,2013,2,10,8,5,17,1426,1,0,0,Cold
7,270.4,0.0,0.0,2013,2,10,9,4,7,1965,1,0,0,Cold
7,270.73,0.0,0.0,2013,2,10,10,4,7,2146,0,0,0,Cold
7,271.14,0.0,0.0,2013,2,10,11,4,7,2177,0,0,0,Cold
7,271.94,0.0,0.0,2013,2,10,13,4,7,2059,0,0,0,Cold
7,272.32,0.0,0.0,2013,2,10,14,5,17,2212,0,0,0,Cold
7,272.32,0.0,0.0,2013,2,10,14,4,7,2212,0,0,0,Cold
7,272.6,0.0,0.0,2013,2,10,16,5,17,2460,1,0,0,Cold
7,272.6,0.0,0.0,2013,2,10,16,4,7,2460,1,0,0,Cold
7,272.46,0.0,0.0,2013,2,10,17,5,17,2230,1,0,0,Cold
7,272.46,0.0,0.0,2013,2,10,17,4,7,2230,1,0,0,Cold
7,271.98,0.0,0.0,2013,2,10,19,5,17,1539,1,0,0,Cold
7,271.83,0.0,0.0,2013,2,10,20,5,17,1330,0,0,0,Cold
7,271.6,0.0,0.0,2013,2,10,22,5,17,1021,0,0,0,Cold
7,271.37,0.0,0.0,2013,2,10,23,5,17,723,0,0,0,Cold
7,271.04,0.0,0.0,2013,2,11,1,4,7,252,0,0,0,Cold
7,271.04,0.0,0.0,2013,2,11,1,5,17,252,0,0,0,Cold
7,271.13,0.0,0.0,2013,2,11,2,5,17,265,0,0,0,Cold
7,271.13,0.0,0.0,2013,2,11,2,4,7,265,0,0,0,Cold
7,271.0,0.0,0.0,2013,2,11,4,8,10,807,0,0,0,Cold
7,271.0,0.0,0.0,2013,2,11,4,5,17,807,0,0,0,Cold
7,271.0,0.0,0.0,2013,2,11,4,4,7,807,0,0,0,Cold
7,270.86,0.0,0.0,2013,2,11,5,8,10,2419,0,0,0,Cold
7,270.86,0.0,0.0,2013,2,11,5,5,17,2419,0,0,0,Cold
7,270.86,0.0,0.0,2013,2,11,5,4,7,2419,0,0,0,Cold
7,270.82,0.0,0.0,2013,2,11,7,5,17,5325,1,0,0,Cold
7,270.82,0.0,0.0,2013,2,11,7,4,7,5325,1,0,0,Cold
7,270.82,0.0,0.0,2013,2,11,7,8,10,5325,1,0,0,Cold
7,270.82,0.0,0.0,2013,2,11,8,5,17,5032,1,0,0,Cold
7,270.82,0.0,0.0,2013,2,11,8,4,7,5032,1,0,0,Cold
7,270.82,0.0,0.0,2013,2,11,8,8,10,5032,1,0,0,Cold
7,271.57,0.0,0.0,2013,2,11,10,5,17,3866,0,0,0,Cold
7,271.57,0.0,0.0,2013,2,11,10,8,10,3866,0,0,0,Cold
7,271.57,0.0,0.0,2013,2,11,10,6,6,3866,0,0,0,Cold
7,271.57,0.0,0.0,2013,2,11,10,3,5,3866,0,0,0,Cold
7,271.57,0.0,0.0,2013,2,11,10,8,30,3866,0,0,0,Cold
7,272.0,0.0,0.0,2013,2,11,11,5,17,3959,0,0,0,Cold
